,tconst,averageRating,numVotes,weightedRating,primaryTitle,startYear,runtimeMinutes
90690,tt0092693,7.4,1092,7.016740763452399,El bosque animado,1987,107
58818,tt0059942,7.4,1092,7.016740763452399,Zatoichi and the Chess Expert,1965,87
114807,tt0117394,7.3,1477,7.016735279676701,Deep Crimson,1996,110
2100476,tt1683890,8.3,326,7.0167337913606564,The World According to Ion B.,2009,60
2563578,tt2169326,7.7,612,7.016726534436982,Gimme the Power,2012,101
966445,tt0996982,7.2,2281,7.0167222609141895,The Tour,2008,102
20838,tt0021156,7.1,5018,7.016716636684656,Morocco,1930,92
71459,tt0072931,7.2,2280,7.016715542521994,Emil and the Piglet,1973,97
926872,tt0956101,7.3,1475,7.01671388101983,Big River Man,2009,100
76149,tt0077751,7.4,1090,7.016711383671905,Alexandria... Why?,1979,133
391914,tt0408120,7.3,1474,7.016703180478961,Wrong Side Up,2005,100
92630,tt0094681,7.3,1474,7.016703180478961,Ashik Kerib,1988,73
196850,tt0204709,7.1,5010,7.0166944351882705,An Affair of Love,1999,80
116940,tt0119629,7.2,2276,7.016688664026984,Destiny,1997,135
5515142,tt8522820,7.5,863,7.016684066040289,The Warden,2019,100
3602735,tt4334636,7.5,863,7.016684066040289,Eddie - Strongman,2015,98
2863924,tt2630916,7.7,610,7.016673174541195,Pump,2014,88
3254319,tt3549206,7.7,610,7.016673174541195,The Music of Strangers,2015,96
2815614,tt2513616,7.3,1471,7.016671074005515,Springsteen & I,2013,124
46795,tt0047638,7.5,862,7.01666537777434,The Woman of Rumour,1954,83
2030206,tt1611211,7.1,4997,7.016658332499917,Vincent Wants to Sea,2010,96
66481,tt0067805,7.1,4992,7.016644438516939,Sunday Bloody Sunday,1971,110
30611,tt0031147,7.3,1468,7.016638960253891,Charlie Chan at Treasure Island,1939,74
37704,tt0038363,7.1,4990,7.016638879626542,Blithe Spirit,1945,96
5301574,tt8068936,7.8,531,7.016638596216364,I Am Paul Walker,2018,90
364145,tt0379269,8.3,324,7.016632443531828,Dying at Grace,2003,148
351806,tt0366505,8.3,324,7.016632443531828,Galpa Holeo Satyi,1966,104
2771571,tt2405792,7.5,860,7.016627996906419,Elaine Stritch: Shoot Me,2013,81
2866119,tt2636456,8.1,383,7.016597722885395,Divorce Corp,2014,93
98816,tt0101025,7.2,2262,7.016594527180691,"¡Ay, Carmela!",1990,102
73101,tt0074626,7.1,4974,7.016594381797558,Heart of Glass,1976,94
133439,tt0137204,8.6,262,7.0165940938959706,Joe Finds Grace,2017,83
76217,tt0077821,7.7,607,7.016593119069005,Ball Lightning,1979,82
18421,tt0018684,7.5,858,7.016590610256014,Beggars of Life,1928,100
17712,tt0017961,7.5,858,7.016590610256014,Happiness,1935,95
1910379,tt1486843,7.5,858,7.016590610256014,Drew: The Man Behind the Poster,2013,97
75721,tt0077318,7.3,1463,7.016585421154064,The Chant of Jimmie Blacksmith,1978,122
3014920,tt2990738,7.1,4968,7.016577682861719,The Terror Live,2013,97
2858137,tt2616620,7.8,529,7.016577225899957,Kraanthiveera Sangolli Raayanna,2012,180
70462,tt0071908,7.5,857,7.01657191476196,A Jungle Book of Regulations,1974,91
4187539,tt5644050,7.6,709,7.016546734606558,Pick of the Litter,2018,80
60857,tt0062041,7.7,605,7.016539738332357,Japan's Longest Day,1967,157
4432017,tt6191876,7.5,855,7.016534519435313,What We Started,2017,94
4439785,tt6209282,7.5,855,7.016534519435313,Ex Libris: The New York Public Library,2017,197
283520,tt0295671,7.2,2253,7.016533959564085,L'uomo in più,2001,100
1979801,tt1559038,7.3,1458,7.016531861818732,GLOW: The Story of the Gorgeous Ladies of Wrestling,2012,76
1252125,tt10495746,8.2,349,7.016521361789419,Two Blue Stripes,2019,113
2673961,tt2294551,8.2,349,7.016521361789419,Creating Freedom: The Lottery of Birth,2013,77
83697,tt0085533,7.4,1077,7.016520305249837,All the Youthful Days,1983,99
228692,tt0238363,8.1,381,7.01651235175919,Kuche v chekmedzhe,1982,80
4088957,tt5424228,7.4,1076,7.016505599018254,"Love, Gilda",2018,88
109361,tt0111770,7.6,707,7.016501342046913,"C'est la vie, mon chéri",1993,105
1894800,tt1470600,9.4,173,7.016493862471696,Govt. vs Green,2009,28
5215852,tt7885874,8.0,419,7.016483732640938,Keluarga Cemara,2018,110
104275,tt0106579,7.1,4933,7.016480138977048,"Clean, Shaven",1993,79
177104,tt0183459,7.5,852,7.016478415596472,Maden,1978,90
1947496,tt1525356,8.1,380,7.016469661150512,For Liberty: How the Ron Paul Revolution Watered the Withered Tree of Liberty,2009,116
110949,tt0113403,7.2,2243,7.016466615277319,A Midwinter's Tale,1995,99
2215081,tt1804623,7.6,705,7.016455942423653,Pasanga,2009,178
2482835,tt2082221,7.1,4924,7.016455019382435,Nameless Gangster: Rules of the Time,2012,134
132768,tt0136491,7.8,525,7.016454456415279,Riverdance: The Show,1995,71
2948706,tt2833074,7.4,1072,7.016446762810678,1987,2014,105
3287316,tt3626442,8.0,418,7.016445038948777,Björk: Biophilia Live,2014,97
56760,tt0057841,8.0,418,7.016445038948777,Memories of My Childhood,1965,72
379247,tt0395140,7.1,4919,7.016441057521976,My Little Bride,2004,115
2365962,tt1961438,7.9,465,7.016434321617907,Nicky's Family,2011,96
73748,tt0075292,7.7,601,7.016432951837819,Suvi,1976,81
49806,tt0050699,7.2,2238,7.016432924590646,Men in War,1957,102
3055489,tt3088882,8.1,379,7.016426967177588,Upstairs Inferno,2015,96
252581,tt0263334,7.2,2237,7.016426184968976,Beans,2000,105
2483124,tt2082513,7.5,848,7.016403590219746,Yaar Anmulle,2011,142
26872,tt0027342,7.5,848,7.016403590219746,They Were Five,1936,101
376112,tt0391857,7.8,523,7.016393057242487,Checkpoint,2003,80
4570669,tt6498644,7.3,1445,7.016392512762337,Eric Clapton: Life in 12 Bars,2017,135
2087613,tt1670627,7.3,1445,7.016392512762337,Hello! How Are You?,2010,105
2753690,tt2385006,7.4,1068,7.016387908546878,Jerusalem,2013,44
249710,tt0260332,7.3,1444,7.016381787929209,The Day I Became a Woman,2000,78
2198295,tt1786490,8.2,346,7.01638128304269,Furious Love,2010,95
1804935,tt1377796,8.0,416,7.016367642429965,Such Hawks Such Hounds,2008,84
1962510,tt1540948,8.7,243,7.016364932852672,Insurgentes,2009,76
3579831,tt4283892,7.3,1442,7.016360335829362,Chasing Trane: The John Coltrane Documentary,2016,99
4153125,tt5566714,7.7,598,7.016352840065631,Hawaii,2017,116
85037,tt0086904,7.1,4881,7.016334794685586,Another Country,1984,90
112026,tt0114512,7.9,462,7.016330217579137,Spin,1995,57
3026263,tt3018374,7.9,462,7.016330217579137,The Man Who Defended Gavrilo Princip,2014,161
52070,tt0053039,7.5,844,7.016328741680854,The Facts of Murder,1959,115
61935,tt0063152,7.2,2222,7.016325031224745,"Je t'aime, je t'aime",1968,94
265170,tt0276515,7.5,843,7.016310025925782,Southern Comfort,2001,90
281589,tt0293664,7.3,1437,7.016306691379506,Treed Murray,2001,90
1361449,tt1068634,7.8,520,7.016300940438872,Body of War,2007,87
5781226,tt9089294,7.2,2217,7.016291288532902,The Seven Deadly Sins the Movie: Prisoners of the Sky,2018,99
3223863,tt3478444,8.0,414,7.016290233729441,I AM Hardwell Documentary,2013,73
3463353,tt4022394,8.0,414,7.016290233729441,Keyamot Theke Keyamot,1993,160
127317,tt0130752,8.0,414,7.016290233729441,Gypsy Magic,1997,126
2027850,tt1608777,7.1,4864,7.016287168497187,"LSD: Love, Sex Aur Dhokha",2010,155
65017,tt0066318,7.3,1435,7.016285227917534,The Breach,1970,124
476509,tt0495032,7.1,4863,7.016284365268057,Gangster,2006,123
454425,tt0472268,7.1,4858,7.016270346305848,The Flying Scotsman,2006,96
420402,tt0437325,7.8,519,7.016270230024688,The Mars Underground,2007,84
2185844,tt1773441,7.8,519,7.016270230024688,Gaalipata,2008,146
202545,tt0210777,7.8,519,7.016270230024688,The Journey,2001,93
2410987,tt2008009,8.8,228,7.016267639131124,The Clock,2010,1440
36351,tt0036983,7.2,2213,7.016264285451807,The Keys of the Kingdom,1944,137
3885243,tt4969044,7.1,4853,7.0162563226476395,Riphagen,2016,131
5120227,tt7681868,8.1,375,7.016256157635468,Walking on Water,2018,105
3004708,tt2966298,8.1,375,7.016256157635468,The Sound of Belgium,2012,85
3354250,tt3779818,8.1,375,7.016256157635468,Attacking the Devil: Harold Evans and the Last Nazi War Crime,2014,102
4442195,tt6214722,8.0,413,7.016251524810136,If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,2018,95
112506,tt0115012,7.1,4851,7.016250711868949,Shanghai Triad,1995,108
341282,tt0355680,9.2,186,7.016247121416661,The Last Just Man,2002,70
2888958,tt2689966,7.7,594,7.016245995155114,Broadway Idiot,2013,81
331927,tt0346091,7.7,594,7.016245995155114,Unprecedented: The 2000 Presidential Election,2002,50
2648092,tt2265381,7.3,1430,7.016231555051078,Ishq,2012,160
38302,tt0038965,7.2,2208,7.016230520435166,Somewhere in the Night,1946,110
2138304,tt1723118,7.4,1057,7.01622596615113,The Piano in a Factory,2010,119
2928127,tt2784462,7.7,593,7.0162192787090225,Everybody Street,2013,83
91168,tt0093181,8.0,412,7.0162128128443255,Hero: The Official Film of the 1986 FIFA World Cup,1986,86
220039,tt0229371,7.5,837,7.016197700971475,An Evening of Edgar Allan Poe,1970,53
87485,tt0089413,7.5,837,7.016197700971475,Khamosh,1986,101
40706,tt0041410,7.9,458,7.016191374027811,Oi Germanoi Xanarhontai...,1948,90
3048144,tt3071054,7.9,458,7.016191374027811,A Dark Rome,2014,92
107315,tt0109685,7.6,693,7.016183396255789,A Confucian Confusion,1994,125
2742930,tt2372776,7.5,836,7.016178975073541,Harry Dean Stanton: Partly Fiction,2012,77
57767,tt0058863,7.5,836,7.016178975073541,The 317th Platoon,1965,100
5451651,tt8388508,7.2,2199,7.016169712121768,Dear Comrade,2019,169
4238444,tt5759506,9.2,185,7.016160412944213,Avec l'amour,2017,67
2844777,tt2585208,7.5,835,7.016160247725953,Louis Theroux: Law and Disorder in Philadelphia,2008,60
47459,tt0048312,7.2,2197,7.016156193697834,The Long Gray Line,1955,138
1639072,tt1204186,8.2,341,7.016147744761454,Yuxu,2001,79
49465,tt0050347,7.2,2195,7.016142673285531,Edge of the City,1957,85
62494,tt0063731,7.5,834,7.016141518928544,"Here, Beneath the North Star",1968,186
2708783,tt2333598,7.1,4811,7.01613833819731,7 Boxes,2012,105
82996,tt0084807,7.6,691,7.016137947141022,Boat People,1982,109
41818,tt0042544,7.3,1421,7.016134892698989,Harriet Craig,1950,94
4181971,tt5631456,7.3,1420,7.0161241483724455,Just Like Our Parents,2017,102
28942,tt0029440,7.2,2192,7.016122388937923,The Prince and the Pauper,1937,118
451410,tt0469185,7.7,589,7.016112392043456,The Shark Is Still Working: The Impact & Legacy of 'Jaws',2007,100
3156795,tt3323920,7.4,1049,7.016108103957926,Philips and the Monkey Pen,2013,140
4822902,tt7046974,7.5,832,7.016104056983586,Swing Kids,2018,133
3146837,tt3300954,8.7,239,7.016098102143507,Fading West,2013,84
87651,tt0089584,7.3,1417,7.016091910512171,The Mass Is Ended,1985,94
2859906,tt2620886,8.5,271,7.01608563175181,The Doors: Live at the Bowl '68,2012,135
4224395,tt5727208,8.1,371,7.016085294233574,Uncut Gems,2019,135
1863412,tt1438216,7.1,4792,7.01608485499463,Oranges and Sunshine,2010,105
230663,tt0240419,7.1,4792,7.01608485499463,La Ciénaga,2001,103
105690,tt0108026,7.2,2186,7.0160818068123305,The Saint of Fort Washington,1993,103
3971121,tt5161502,7.3,1414,7.016059665328993,SOMM: Into the Bottle,2015,90
309109,tt0322332,7.8,512,7.016055189714645,Freedom's Fury,2006,90
3415090,tt3916700,7.4,1045,7.016049145709349,Run Raja Run,2014,137
440436,tt0457920,7.7,586,7.016032205112171,Goopy Bagha Phire Elo,1991,119
252489,tt0263238,7.8,511,7.016024460036847,Crisis: Behind a Presidential Commitment,1963,52
165730,tt0171408,7.6,686,7.016024293389395,July Rain,1967,107
238407,tt0248500,8.0,407,7.016019207305074,Swarnakamalam,1988,143
3267137,tt3579524,7.2,2176,7.016014130114808,Ghost in the Shell Arise: Border 3 - Ghost Tears,2014,55
3355128,tt3781812,7.6,685,7.01600155732918,Full Love,2014,108
347140,tt0361670,7.2,2174,7.016000588798115,The Great Journey,2004,108
6169642,tt9905412,7.8,510,7.015993727949824,Ottam,2019,120
39265,tt0039941,7.2,2171,7.015980273085275,The Unsuspected,1947,103
178382,tt0184823,7.7,584,7.015978736710443,The Foundling,1940,76
6091897,tt9742362,8.9,212,7.01597651911788,Mallesham,2019,131
2657423,tt2275813,7.2,2169,7.015966726784202,Vegetarian Cannibal,2012,85
58596,tt0059712,7.1,4745,7.015952260884182,Ship of Fools,1965,149
4904518,tt7220754,7.1,4745,7.015952260884182,Heavy Trip,2018,92
1836374,tt1410272,7.4,1038,7.015945925186267,Before Your Eyes,2009,102
34656,tt0035262,7.1,4736,7.015926822706484,Road to Morocco,1942,82
5703225,tt8923800,9.1,191,7.015922353221389,The Bachelor Party: The Bachelor Parody (The Playboy's Impossible Mission),2018,115
4970981,tt7363336,7.3,1401,7.015919851520775,Tea with the Dames,2018,84
38037,tt0038700,7.2,2162,7.01591929902069,The Locket,1946,85
82717,tt0084518,7.5,822,7.0159166602122225,Flights in Dreams and in Reality,1983,92
159755,tt0164982,7.4,1036,7.015916423413735,Zatoichi Goes to the Fire Festival,1970,96
59935,tt0061089,7.1,4732,7.015915511906364,This Property Is Condemned,1966,110
3268884,tt3583688,8.1,367,7.0159143769464265,Tashi and the Monk,2014,39
855201,tt0881930,7.9,450,7.0159135559921415,Kayyoppu,2007,95
4332041,tt5969696,7.1,4730,7.015909855364951,The Battleship Island,2017,132
3203315,tt3430548,7.3,1400,7.015909090909091,Away,2016,105
93202,tt0095262,7.4,1035,7.0159016708277315,Mobile Suit Gundam: Char's Counterattack,1988,124
293156,tt0305819,7.8,507,7.0159015172305645,Meleparambil Aanveedu,1993,160
3017816,tt2997766,7.3,1399,7.0158983294821775,De nieuwe wildernis,2013,97
8758,tt0008879,7.3,1399,7.0158983294821775,The Outlaw and His Wife,1918,136
3024063,tt3013258,7.4,1034,7.015886917108397,Sur le chemin de l'école,2013,77
279717,tt0291730,7.9,449,7.015878816456443,Ard el-nefak,1968,125
818749,tt0844347,7.3,1397,7.015876804182294,Midnight Sun,2006,119
116165,tt0118818,7.1,4717,7.015873069286941,Career Girls,1997,83
5608680,tt8723836,7.4,1033,7.015872162255599,Remélem legközelebb sikerül meghalnod:),2018,96
69052,tt0070463,7.2,2155,7.015871846805377,New Mischief by Emil,1972,95
1710662,tt1279180,7.7,580,7.015871774824081,Reis Bey,1990,80
91099,tt0093111,7.3,1395,7.015855275620383,The Grand Highway,1987,104
16427,tt0016669,7.3,1394,7.015844510115936,La Bohème,1926,95
1618819,tt1183143,7.9,448,7.015844074190507,Jesus Christus Erlöser,2008,84
2694093,tt2316787,7.6,678,7.015842355323623,Kuningas Litmanen,2012,107
86866,tt0088782,7.6,678,7.015842355323623,Before Stonewall,1984,87
89622,tt0091598,7.5,818,7.015841660856767,Naam,1986,177
28533,tt0029030,7.2,2148,7.015824370119346,The Hurricane,1937,110
53417,tt0054425,7.3,1392,7.015822976659594,Taxi for Tobruk,1961,95
75563,tt0077157,7.5,817,7.015822907386606,American Boy: A Profile of - Steven Prince,1978,55
267665,tt0279112,7.1,4698,7.015819247087346,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",2001,105
88046,tt0089984,7.2,2146,7.015810800854639,He-Man and She-Ra: The Secret of the Sword,1985,100
114515,tt0117093,7.1,4695,7.015810742549251,Mother Night,1996,114
168312,tt0174095,7.9,447,7.015809329194011,Osadeni dushi,1975,141
25158,tt0025590,7.5,816,7.015804152463589,The Old Fashioned Way,1934,71
84062,tt0085905,7.6,676,7.015796853092382,Marlene,1984,94
59456,tt0060597,7.7,577,7.015791531454041,Carriage to Vienna,1966,78
61553,tt0062757,7.7,577,7.015791531454041,Bratya Karamazovy,1969,232
49477,tt0050359,7.5,815,7.015785396087546,Eroica,1958,87
59307,tt0060445,7.1,4686,7.015785218621573,Gambit,1966,109
2545654,tt2149107,8.4,285,7.015780106782677,Radio Wars,2012,97
2721491,tt2348392,8.4,285,7.015780106782677,Croatian Kings,2011,291
1222440,tt10443808,7.8,503,7.0157785358585265,The Passage,2019,150
109358,tt0111767,7.8,503,7.0157785358585265,Summer Snow,1995,101
364289,tt0379419,7.8,503,7.0157785358585265,The Other Final,2003,78
278482,tt0290423,7.6,675,7.015774099318403,The Afternoon of a Torturer,2001,80
5777476,tt9081472,8.8,221,7.015772570476983,Aickarakkonathe Bhishaguaranmaar,2018,144
6032052,tt9617456,8.7,234,7.0157644447967025,For Sama,2019,100
38702,tt0039370,7.2,2139,7.015763292678433,The Farmer's Daughter,1947,97
3180368,tt3377996,7.6,674,7.0157513437719095,Winning: The Racing Life of Paul Newman,2015,83
1717259,tt1286146,7.3,1384,7.0157368101879936,Soldiers,2010,108
3002257,tt2960004,7.6,673,7.015728586452693,Phoring,2013,127
187331,tt0194426,7.6,673,7.015728586452693,The Man Who Stole the Sun,1979,147
59403,tt0060543,7.4,1023,7.0157245513584146,Intimate Lighting,1965,71
40554,tt0041253,7.2,2132,7.015715759988206,Colorado Territory,1949,94
69426,tt0070851,7.6,672,7.015705827360549,Ultimul cartus,1973,100
4277448,tt5847760,7.6,672,7.015705827360549,Liberation Day,2016,100
151187,tt0155796,7.3,1381,7.015704484287934,Dr. Akagi,1998,129
1575530,tt1138006,8.1,362,7.015700654522514,I Am Because We Are,2008,90
108406,tt0110796,7.4,1021,7.015695015564352,The Patriots,1994,138
49513,tt0050398,7.4,1021,7.015695015564352,Fools in the Mountains,1957,90
3434098,tt3958072,7.2,2125,7.015668202764977,The Lesson,2014,111
920548,tt0949564,7.2,2125,7.015668202764977,Tuya's Marriage,2006,86
69387,tt0070809,7.5,808,7.015654060756354,A River Called Titas,1973,159
2830033,tt2548738,7.2,2121,7.015641016186719,Rich Hill,2014,91
49788,tt0050681,7.2,2121,7.015641016186719,Man of a Thousand Faces,1957,122
31277,tt0031826,7.1,4633,7.015634596564641,The Private Lives of Elizabeth and Essex,1939,106
4357887,tt6026818,7.8,498,7.015624754882736,Sharkwater Extinction,2018,85
2021784,tt1602479,7.2,2118,7.015620620989749,Love in a Puff,2010,104
3074593,tt3134058,7.3,1373,7.01561824593334,Tim Maia,2014,140
73358,tt0074891,8.5,263,7.015615722598266,The Memory of Justice,1976,278
1727980,tt1297389,7.1,4622,7.0156032678414695,Günesin Oglu,2008,89
783871,tt0808245,7.5,805,7.015597752373571,A Letter to Elia,2010,60
361104,tt0376144,7.3,1371,7.0155966781692,Saamy,2003,150
4154365,tt5569468,7.6,667,7.015592005298633,Love Punjab,2016,130
48395,tt0049259,7.4,1014,7.015591604520643,Gervaise,1956,112
1711968,tt1280567,7.1,4615,7.015583319263887,Last Stop 174,2008,110
48796,tt0049665,7.2,2112,7.015579817055178,Reach for the Sky,1956,135
34415,tt0035017,7.4,1013,7.01557682697113,Carnival of Sinners,1943,78
4218156,tt5712718,7.6,666,7.01556923556456,A Petty Bourgeois Dream,2016,104
78461,tt0080140,7.1,4610,7.015569064505235,Wise Blood,1979,106
41652,tt0042376,7.2,2110,7.015566211729989,The Damned Don't Cry,1950,103
76882,tt0078507,7.7,568,7.015550688360451,Wodzirej,1978,104
4439319,tt6207878,7.2,2107,7.015545799977866,"No Date, No Signature",2017,99
237955,tt0248036,7.3,1366,7.015542744443601,Get Ready to Be Boyzvoiced,2000,95
2870803,tt2648034,7.3,1366,7.015542744443601,Annayum Rasoolum,2013,168
70256,tt0071696,7.5,802,7.01554143089683,Police Tactics,1974,101
44150,tt0044926,7.1,4596,7.015529125557508,Moulin Rouge,1952,119
1661727,tt1227929,7.5,801,7.015522654160692,Herb & Dorothy,2008,87
31761,tt0032324,7.3,1364,7.015521165225308,Charlie Chan at the Wax Museum,1940,63
73212,tt0074740,7.1,4588,7.015506286332297,Keoma,1976,105
5047945,tt7527082,7.8,494,7.015501686671374,Hamid,2018,108
71378,tt0072848,7.1,4586,7.015500574596093,The Day of the Locust,1975,144
3539098,tt4192656,7.3,1362,7.015499582732722,Chuye Dile Mon,2015,156
2564755,tt2170661,8.5,261,7.015498198804481,Vakondok 2 - Demoscene,2011,90
1904431,tt1480692,7.9,438,7.015496501297272,This Way of Life,2009,84
2480258,tt2079566,8.2,327,7.015493347020966,Rush: Time Machine 2011: Live in Cleveland,2011,163
106145,tt0108489,8.2,327,7.015493347020966,Videogramme einer Revolution,1992,106
89837,tt0091817,7.1,4583,7.015492005543724,Rad,1986,91
5261883,tt7984730,8.8,217,7.015489550699925,Spiele mit Bart: The Movie feat. Night Trap,2018,119
69025,tt0070434,7.3,1361,7.015488790258336,Namak Haraam,1973,146
51024,tt0051955,7.6,662,7.015478138882394,The Rickshaw Man,1958,103
42311,tt0043048,7.2,2097,7.015477728161789,To Joy,1950,98
35481,tt0036098,7.1,4578,7.015477719926972,Lassie Come Home,1943,89
317869,tt0331370,7.1,4578,7.015477719926972,Whisky,2004,99
3072674,tt3129564,7.1,4575,7.015469146238377,Diplomacy,2014,84
474020,tt0492466,7.3,1359,7.015467202852916,Iraq in Fragments,2006,94
2189854,tt1777610,7.5,798,7.015466315218234,Flying Monsters 3D with David Attenborough,2011,40
43206,tt0043959,7.2,2093,7.015450485365224,Rawhide,1951,89
3003002,tt2961890,7.7,564,7.0154435925520255,Rocks in My Pockets,2014,88
